left,top,width,height,conf,text,name
380,2558,32,32,95,if,publiclawsresolu1899nort_0202.jp2
428,2557,86,33,95,said,publiclawsresolu1899nort_0202.jp2
533,2556,128,36,96,"debts,",publiclawsresolu1899nort_0202.jp2
683,2555,208,33,95,liabilities,publiclawsresolu1899nort_0202.jp2
907,2555,83,33,95,and,publiclawsresolu1899nort_0202.jp2
1011,2555,135,33,96,duties,publiclawsresolu1899nort_0202.jp2
1161,2554,83,34,96,had,publiclawsresolu1899nort_0202.jp2
1275,2555,101,33,95,been,publiclawsresolu1899nort_0202.jp2
1409,2555,183,45,73,incurred,publiclawsresolu1899nort_0202.jp2
1622,2565,45,23,96,or,publiclawsresolu1899nort_0202.jp2
213,2612,1452,49,-1,,publiclawsresolu1899nort_0202.jp2
213,2615,236,35,96,contracted,publiclawsresolu1899nort_0202.jp2
466,2615,56,41,96,by,publiclawsresolu1899nort_0202.jp2
539,2614,53,47,95,it.,publiclawsresolu1899nort_0202.jp2
634,2612,109,34,91,Such,publiclawsresolu1899nort_0202.jp2
760,2622,89,23,96,new,publiclawsresolu1899nort_0202.jp2
867,2622,172,32,95,company,publiclawsresolu1899nort_0202.jp2
1044,2612,157,42,96,"shall,",publiclawsresolu1899nort_0202.jp2
1222,2621,44,24,93,as,publiclawsresolu1899nort_0202.jp2
1295,2621,97,24,92,sccn,publiclawsresolu1899nort_0202.jp2
1409,2622,40,23,93,as,publiclawsresolu1899nort_0202.jp2
1480,2612,185,34,91,conveni-,publiclawsresolu1899nort_0202.jp2
213,2668,1451,44,-1,,publiclawsresolu1899nort_0202.jp2
213,2674,70,33,96,ent,publiclawsresolu1899nort_0202.jp2
299,2673,106,34,96,after,publiclawsresolu1899nort_0202.jp2
420,2671,101,34,96,such,publiclawsresolu1899nort_0202.jp2
537,2669,306,39,95,"consolidation,",publiclawsresolu1899nort_0202.jp2
865,2669,196,34,95,establish,publiclawsresolu1899nort_0202.jp2
1085,2669,100,33,95,such,publiclawsresolu1899nort_0202.jp2
1202,2668,133,34,96,offices,publiclawsresolu1899nort_0202.jp2
1362,2678,42,24,96,as,publiclawsresolu1899nort_0202.jp2
1422,2678,96,34,96,may,publiclawsresolu1899nort_0202.jp2
1533,2669,52,33,93,be,publiclawsresolu1899nort_0202.jp2
1601,2669,63,33,93,de-,publiclawsresolu1899nort_0202.jp2
213,2725,1453,45,-1,,publiclawsresolu1899nort_0202.jp2
213,2731,157,39,96,"sirable,",publiclawsresolu1899nort_0202.jp2
392,2739,76,25,96,one,publiclawsresolu1899nort_0202.jp2
485,2729,42,33,95,of,publiclawsresolu1899nort_0202.jp2
542,2727,137,34,96,which,publiclawsresolu1899nort_0202.jp2
696,2727,104,33,96,shall,publiclawsresolu1899nort_0202.jp2
818,2727,50,33,96,be,publiclawsresolu1899nort_0202.jp2
886,2727,44,33,95,at,publiclawsresolu1899nort_0202.jp2
946,2736,109,24,96,some,publiclawsresolu1899nort_0202.jp2
1072,2726,114,42,95,point,publiclawsresolu1899nort_0202.jp2
1206,2726,42,32,96,in,publiclawsresolu1899nort_0202.jp2
1276,2725,84,34,96,this,publiclawsresolu1899nort_0202.jp2
1387,2726,117,39,96,"state,",publiclawsresolu1899nort_0202.jp2
1526,2736,52,24,96,on,publiclawsresolu1899nort_0202.jp2
1594,2726,72,34,96,the,publiclawsresolu1899nort_0202.jp2
212,2782,1454,44,-1,,publiclawsresolu1899nort_0202.jp2
212,2790,80,32,96,line,publiclawsresolu1899nort_0202.jp2
309,2788,42,33,95,of,publiclawsresolu1899nort_0202.jp2
368,2788,51,32,95,its,publiclawsresolu1899nort_0202.jp2
436,2786,109,38,96,"road,",publiclawsresolu1899nort_0202.jp2
567,2785,80,33,95,and,publiclawsresolu1899nort_0202.jp2
669,2793,95,32,95,may,publiclawsresolu1899nort_0202.jp2
796,2783,157,42,96,change,publiclawsresolu1899nort_0202.jp2
985,2784,71,33,97,the,publiclawsresolu1899nort_0202.jp2
1090,2792,84,24,96,same,publiclawsresolu1899nort_0202.jp2
1178,2784,93,32,62,at,publiclawsresolu1899nort_0202.jp2
1285,2782,208,44,27,"pleasure,",publiclawsresolu1899nort_0202.jp2
1525,2783,141,42,95,giving,publiclawsresolu1899nort_0202.jp2
0,0,1870,2984,-1,,publiclawsresolu1899nort_0203.jp2
200,207,1470,2568,-1,,publiclawsresolu1899nort_0203.jp2
200,207,1470,1880,-1,,publiclawsresolu1899nort_0203.jp2
215,207,1455,43,-1,,publiclawsresolu1899nort_0203.jp2
215,209,140,41,96,public,publiclawsresolu1899nort_0203.jp2
370,209,135,33,96,notice,publiclawsresolu1899nort_0203.jp2
522,208,158,34,95,thereof,publiclawsresolu1899nort_0203.jp2
697,208,43,33,96,in,publiclawsresolu1899nort_0203.jp2
756,217,109,24,96,some,publiclawsresolu1899nort_0203.jp2
882,217,238,33,96,newspaper,publiclawsresolu1899nort_0203.jp2
1135,207,219,42,96,published,publiclawsresolu1899nort_0203.jp2
1372,217,54,24,93,on,publiclawsresolu1899nort_0203.jp2
1442,208,48,33,96,the,publiclawsresolu1899nort_0203.jp2
1493,208,118,34,95,line,publiclawsresolu1899nort_0203.jp2
1628,208,42,34,95,of,publiclawsresolu1899nort_0203.jp2
215,264,1453,45,-1,,publiclawsresolu1899nort_0203.jp2
215,265,89,34,96,said,publiclawsresolu1899nort_0203.jp2
316,266,110,43,94,road.,publiclawsresolu1899nort_0203.jp2
456,265,110,35,92,Suits,publiclawsresolu1899nort_0203.jp2
577,265,64,34,92,for,publiclawsresolu1899nort_0203.jp2
653,265,55,33,96,all,publiclawsresolu1899nort_0203.jp2
722,275,140,24,96,causes,publiclawsresolu1899nort_0203.jp2
874,265,43,34,96,of,publiclawsresolu1899nort_0203.jp2
933,265,137,34,96,action,publiclawsresolu1899nort_0203.jp2
1083,275,96,32,96,may,publiclawsresolu1899nort_0203.jp2
1188,265,52,33,96,be,publiclawsresolu1899nort_0203.jp2
1253,264,182,43,96,brought,publiclawsresolu1899nort_0203.jp2
1448,266,82,32,92,and,publiclawsresolu1899nort_0203.jp2
1543,266,125,33,92,main-,publiclawsresolu1899nort_0203.jp2
215,322,1455,43,-1,,publiclawsresolu1899nort_0203.jp2
215,322,141,34,96,tained,publiclawsresolu1899nort_0203.jp2
372,322,161,43,96,against,publiclawsresolu1899nort_0203.jp2
561,322,101,34,96,such,publiclawsresolu1899nort_0203.jp2
677,332,91,24,96,new,publiclawsresolu1899nort_0203.jp2
784,332,213,32,96,"company,",publiclawsresolu1899nort_0203.jp2
1018,322,52,34,96,its,publiclawsresolu1899nort_0203.jp2
1098,331,201,24,96,successor,publiclawsresolu1899nort_0203.jp2
1315,331,45,24,96,or,publiclawsresolu1899nort_0203.jp2
1376,332,230,29,94,"successors,",publiclawsresolu1899nort_0203.jp2
1627,323,43,32,96,in,publiclawsresolu1899nort_0203.jp2
215,379,1455,43,-1,,publiclawsresolu1899nort_0203.jp2
215,390,82,32,96,any,publiclawsresolu1899nort_0203.jp2
312,380,43,33,96,of,publiclawsresolu1899nort_0203.jp2
381,380,72,33,96,the,publiclawsresolu1899nort_0203.jp2
482,380,135,33,96,courts,publiclawsresolu1899nort_0203.jp2
633,380,43,33,96,of,publiclawsresolu1899nort_0203.jp2
706,379,84,34,96,this,publiclawsresolu1899nort_0203.jp2
818,380,116,38,96,"state,",publiclawsresolu1899nort_0203.jp2
955,380,43,32,96,in,publiclawsresolu1899nort_0203.jp2
1027,379,71,34,96,the,publiclawsresolu1899nort_0203.jp2
1126,389,110,23,95,same,publiclawsresolu1899nort_0203.jp2
1252,388,150,24,95,manner,publiclawsresolu1899nort_0203.jp2
1405,389,87,23,96,as,publiclawsresolu1899nort_0203.jp2
1509,380,161,41,96,against,publiclawsresolu1899nort_0203.jp2
214,436,1454,43,-1,,publiclawsresolu1899nort_0203.jp2
214,437,119,34,96,other,publiclawsresolu1899nort_0203.jp2
349,437,196,34,93,domestic,publiclawsresolu1899nort_0203.jp2
561,437,278,42,96,corporations,publiclawsresolu1899nort_0203.jp2
866,437,171,33,95,therein.,publiclawsresolu1899nort_0203.jp2
1090,436,109,34,96,Such,publiclawsresolu1899nort_0203.jp2
1228,436,278,34,93,consolidated,publiclawsresolu1899nort_0203.jp2
1533,446,135,32,92,corpo-,publiclawsresolu1899nort_0203.jp2
214,493,1456,43,-1,,publiclawsresolu1899nort_0203.jp2
214,494,134,34,96,ration,publiclawsresolu1899nort_0203.jp2
365,494,103,34,96,shall,publiclawsresolu1899nort_0203.jp2
486,494,106,34,96,have,publiclawsresolu1899nort_0203.jp2
609,494,72,33,95,the,publiclawsresolu1899nort_0203.jp2
697,494,113,42,95,right,publiclawsresolu1899nort_0203.jp2
829,495,44,32,95,to,publiclawsresolu1899nort_0203.jp2
889,494,106,33,96,issue,publiclawsresolu1899nort_0203.jp2
1025,494,129,33,95,bonds,publiclawsresolu1899nort_0203.jp2
1182,493,166,34,95,secured,publiclawsresolu1899nort_0203.jp2
1377,494,55,41,96,by,publiclawsresolu1899nort_0203.jp2
1460,494,210,42,95,mortgage,publiclawsresolu1899nort_0203.jp2
214,551,1456,43,-1,,publiclawsresolu1899nort_0203.jp2
214,552,43,32,96,in,publiclawsresolu1899nort_0203.jp2
273,551,255,34,95,satisfaction,publiclawsresolu1899nort_0203.jp2
544,551,43,34,96,of,publiclawsresolu1899nort_0203.jp2
603,561,83,33,96,any,publiclawsresolu1899nort_0203.jp2
702,551,289,34,96,indebtedness,publiclawsresolu1899nort_0203.jp2
1010,551,43,34,96,of,publiclawsresolu1899nort_0203.jp2
1080,551,100,33,95,such,publiclawsresolu1899nort_0203.jp2
1209,551,250,33,93,constituent,publiclawsresolu1899nort_0203.jp2
1487,560,183,32,92,corpora-,publiclawsresolu1899nort_0203.jp2
213,608,1455,43,-1,,publiclawsresolu1899nort_0203.jp2
213,608,118,38,96,"tions,",publiclawsresolu1899nort_0203.jp2
353,609,83,33,95,and,publiclawsresolu1899nort_0203.jp2
453,609,62,33,95,for,publiclawsresolu1899nort_0203.jp2
531,619,83,32,96,any,publiclawsresolu1899nort_0203.jp2
626,609,212,42,96,corporate,publiclawsresolu1899nort_0203.jp2
855,618,195,33,96,purposes,publiclawsresolu1899nort_0203.jp2
1063,609,42,33,96,of,publiclawsresolu1899nort_0203.jp2
1121,608,101,34,96,such,publiclawsresolu1899nort_0203.jp2
1238,608,279,33,93,consolidated,publiclawsresolu1899nort_0203.jp2
1534,617,134,33,92,corpo-,publiclawsresolu1899nort_0203.jp2
214,664,1456,43,-1,,publiclawsresolu1899nort_0203.jp2
214,665,144,37,96,"ration,",publiclawsresolu1899nort_0203.jp2
380,675,52,24,96,and,publiclawsresolu1899nort_0203.jp2
436,666,86,33,96,to,publiclawsresolu1899nort_0203.jp2
539,665,71,34,96,sell,publiclawsresolu1899nort_0203.jp2
627,665,72,34,96,the,publiclawsresolu1899nort_0203.jp2
715,675,83,24,96,same,publiclawsresolu1899nort_0203.jp2
805,665,100,34,95,for,publiclawsresolu1899nort_0203.jp2
922,666,75,33,96,less,publiclawsresolu1899nort_0203.jp2
1023,665,103,34,96,than,publiclawsresolu1899nort_0203.jp2
1142,676,85,31,96,"par,",publiclawsresolu1899nort_0203.jp2
1248,665,32,33,95,if,publiclawsresolu1899nort_0203.jp2
1296,665,43,33,96,in,publiclawsresolu1899nort_0203.jp2
1356,665,72,33,96,the,publiclawsresolu1899nort_0203.jp2
1444,664,168,43,96,opinion,publiclawsresolu1899nort_0203.jp2
1629,665,41,33,96,of,publiclawsresolu1899nort_0203.jp2
213,722,1457,35,-1,,publiclawsresolu1899nort_0203.jp2
213,723,72,33,96,the,publiclawsresolu1899nort_0203.jp2
302,723,193,33,96,directors,publiclawsresolu1899nort_0203.jp2
511,722,161,34,96,thereof,publiclawsresolu1899nort_0203.jp2
689,723,32,33,96,it,publiclawsresolu1899nort_0203.jp2
740,723,29,33,96,is,publiclawsresolu1899nort_0203.jp2
789,723,200,34,96,desirable,publiclawsresolu1899nort_0203.jp2
1006,724,43,32,96,to,publiclawsresolu1899nort_0203.jp2
1078,723,53,33,59,do,publiclawsresolu1899nort_0203.jp2
1147,733,53,23,59,so.,publiclawsresolu1899nort_0203.jp2
1253,722,111,34,96,Such,publiclawsresolu1899nort_0203.jp2
1392,722,278,34,96,consolidated,publiclawsresolu1899nort_0203.jp2
213,779,1457,43,-1,,publiclawsresolu1899nort_0203.jp2
213,780,258,42,91,eorporation,publiclawsresolu1899nort_0203.jp2
500,780,105,33,96,shall,publiclawsresolu1899nort_0203.jp2
633,780,106,33,96,have,publiclawsresolu1899nort_0203.jp2
757,780,72,34,96,the,publiclawsresolu1899nort_0203.jp2
845,790,136,32,96,power,publiclawsresolu1899nort_0203.jp2
1008,781,44,33,96,to,publiclawsresolu1899nort_0203.jp2
1069,780,249,34,95,consolidate,publiclawsresolu1899nort_0203.jp2
1336,779,102,34,96,with,publiclawsresolu1899nort_0203.jp2
1454,789,81,32,96,any,publiclawsresolu1899nort_0203.jp2
1553,779,117,34,96,other,publiclawsresolu1899nort_0203.jp2
200,837,1470,43,-1,,publiclawsresolu1899nort_0203.jp2
200,838,270,42,69,corporation,publiclawsresolu1899nort_0203.jp2
487,837,41,34,95,of,publiclawsresolu1899nort_0203.jp2
545,837,83,34,96,this,publiclawsresolu1899nort_0203.jp2
645,847,45,23,95,or,publiclawsresolu1899nort_0203.jp2
706,847,83,33,95,any,publiclawsresolu1899nort_0203.jp2
816,837,120,34,96,other,publiclawsresolu1899nort_0203.jp2
952,838,106,33,96,state,publiclawsresolu1899nort_0203.jp2
1090,838,83,33,96,and,publiclawsresolu1899nort_0203.jp2
1190,837,41,34,96,to,publiclawsresolu1899nort_0203.jp2
1250,837,106,34,96,lease,publiclawsresolu1899nort_0203.jp2
1384,847,45,23,96,or,publiclawsresolu1899nort_0203.jp2
1458,837,50,33,96,be,publiclawsresolu1899nort_0203.jp2
1536,837,134,33,96,leased,publiclawsresolu1899nort_0203.jp2
211,895,1459,42,-1,,publiclawsresolu1899nort_0203.jp2
211,895,54,39,96,"to,",publiclawsresolu1899nort_0203.jp2
286,895,84,33,96,and,publiclawsresolu1899nort_0203.jp2
385,895,44,33,96,to,publiclawsresolu1899nort_0203.jp2
445,895,121,34,95,make,publiclawsresolu1899nort_0203.jp2
584,905,82,32,95,any,publiclawsresolu1899nort_0203.jp2
682,895,186,34,95,contract,publiclawsresolu1899nort_0203.jp2
884,896,44,33,95,to,publiclawsresolu1899nort_0203.jp2
945,896,167,41,95,operate,publiclawsresolu1899nort_0203.jp2
1140,905,45,24,96,or,publiclawsresolu1899nort_0203.jp2
1201,896,52,32,96,be,publiclawsresolu1899nort_0203.jp2
1281,895,196,42,96,operated,publiclawsresolu1899nort_0203.jp2
1504,895,57,41,96,by,publiclawsresolu1899nort_0203.jp2
1589,904,81,32,96,any,publiclawsresolu1899nort_0203.jp2
211,952,1459,42,-1,,publiclawsresolu1899nort_0203.jp2
211,952,119,34,96,other,publiclawsresolu1899nort_0203.jp2
345,952,102,33,96,such,publiclawsresolu1899nort_0203.jp2
463,952,268,42,96,corporation.,publiclawsresolu1899nort_0203.jp2
762,952,39,33,95,It,publiclawsresolu1899nort_0203.jp2
817,952,106,34,95,shall,publiclawsresolu1899nort_0203.jp2
939,952,107,34,95,have,publiclawsresolu1899nort_0203.jp2
1059,952,72,34,95,the,publiclawsresolu1899nort_0203.jp2
1144,952,112,42,96,right,publiclawsresolu1899nort_0203.jp2
1272,952,44,33,96,to,publiclawsresolu1899nort_0203.jp2
1331,952,101,33,96,hold,publiclawsresolu1899nort_0203.jp2
1448,952,72,33,96,the,publiclawsresolu1899nort_0203.jp2
1537,952,133,33,94,stocks,publiclawsresolu1899nort_0203.jp2
211,1009,1459,43,-1,,publiclawsresolu1899nort_0203.jp2
211,1010,83,33,94,and,publiclawsresolu1899nort_0203.jp2
310,1010,132,33,96,bonds,publiclawsresolu1899nort_0203.jp2
459,1010,41,33,96,of,publiclawsresolu1899nort_0203.jp2
517,1009,120,34,96,other,publiclawsresolu1899nort_0203.jp2
653,1010,289,42,96,"corporations,",publiclawsresolu1899nort_0203.jp2
964,1010,83,33,96,and,publiclawsresolu1899nort_0203.jp2
1064,1010,43,33,96,to,publiclawsresolu1899nort_0203.jp2
1124,1010,106,33,96,issue,publiclawsresolu1899nort_0203.jp2
1256,1010,51,32,93,its,publiclawsresolu1899nort_0203.jp2
1324,1019,91,23,93,own,publiclawsresolu1899nort_0203.jp2
1444,1009,116,33,96,stock,publiclawsresolu1899nort_0203.jp2
1588,1010,82,32,96,and,publiclawsresolu1899nort_0203.jp2
213,1066,1457,43,-1,,publiclawsresolu1899nort_0203.jp2
213,1067,131,33,96,bonds,publiclawsresolu1899nort_0203.jp2
361,1067,190,33,94,therefor.,publiclawsresolu1899nort_0203.jp2
603,1067,112,34,95,Such,publiclawsresolu1899nort_0203.jp2
743,1067,280,34,96,consolidated,publiclawsresolu1899nort_0203.jp2
1051,1067,258,42,96,corporation,publiclawsresolu1899nort_0203.jp2
1338,1076,98,33,96,may,publiclawsresolu1899nort_0203.jp2
1452,1066,105,34,94,from,publiclawsresolu1899nort_0203.jp2
1574,1067,96,33,94,time,publiclawsresolu1899nort_0203.jp2
211,1123,1457,43,-1,,publiclawsresolu1899nort_0203.jp2
211,1127,43,31,96,to,publiclawsresolu1899nort_0203.jp2
270,1124,100,34,96,time,publiclawsresolu1899nort_0203.jp2
386,1124,178,34,93,increase,publiclawsresolu1899nort_0203.jp2
582,1125,51,33,96,its,publiclawsresolu1899nort_0203.jp2
647,1124,152,42,96,capital,publiclawsresolu1899nort_0203.jp2
813,1125,116,33,96,stock,publiclawsresolu1899nort_0203.jp2
949,1125,43,33,96,to,publiclawsresolu1899nort_0203.jp2
1009,1124,101,34,95,such,publiclawsresolu1899nort_0203.jp2
1128,1134,151,24,96,amount,publiclawsresolu1899nort_0203.jp2
1280,1125,79,32,94,as,publiclawsresolu1899nort_0203.jp2
1372,1124,53,33,93,its,publiclawsresolu1899nort_0203.jp2
1441,1123,227,40,92,"stockhold,",publiclawsresolu1899nort_0203.jp2
211,1181,1459,43,-1,,publiclawsresolu1899nort_0203.jp2
211,1192,43,23,95,er,publiclawsresolu1899nort_0203.jp2
280,1191,106,33,95,"may,",publiclawsresolu1899nort_0203.jp2
407,1182,56,42,93,by,publiclawsresolu1899nort_0203.jp2
479,1186,35,38,95,‘a,publiclawsresolu1899nort_0203.jp2
530,1182,196,42,95,majority,publiclawsresolu1899nort_0203.jp2
751,1182,92,33,96,vote,publiclawsresolu1899nort_0203.jp2
860,1182,42,33,96,of,publiclawsresolu1899nort_0203.jp2
929,1182,72,33,96,the,publiclawsresolu1899nort_0203.jp2
1030,1182,131,33,96,whole,publiclawsresolu1899nort_0203.jp2
1189,1184,172,31,95,amount,publiclawsresolu1899nort_0203.jp2
1388,1181,43,34,96,of,publiclawsresolu1899nort_0203.jp2
1458,1181,52,33,95,its,publiclawsresolu1899nort_0203.jp2
1538,1182,132,33,95,stocks,publiclawsresolu1899nort_0203.jp2
212,1239,1458,43,-1,,publiclawsresolu1899nort_0203.jp2
212,1240,115,33,96,deem,publiclawsresolu1899nort_0203.jp2
345,1249,220,32,96,necessary.,publiclawsresolu1899nort_0203.jp2
603,1239,93,42,93,Any,publiclawsresolu1899nort_0203.jp2
712,1245,211,37,89,morigage,publiclawsresolu1899nort_0203.jp2
938,1239,239,34,95,authorized,publiclawsresolu1899nort_0203.jp2
1194,1240,44,33,96,to,publiclawsresolu1899nort_0203.jp2
1252,1240,50,33,96,be,publiclawsresolu1899nort_0203.jp2
1319,1239,196,34,96,executed,publiclawsresolu1899nort_0203.jp2
1531,1239,49,41,96,by,publiclawsresolu1899nort_0203.jp2
1577,1239,93,33,96,the,publiclawsresolu1899nort_0203.jp2
213,1295,1457,44,-1,,publiclawsresolu1899nort_0203.jp2
213,1296,132,34,96,South,publiclawsresolu1899nort_0203.jp2
379,1296,189,34,95,Carolina,publiclawsresolu1899nort_0203.jp2
601,1297,83,33,96,and,publiclawsresolu1899nort_0203.jp2
716,1296,175,43,95,Georgia,publiclawsresolu1899nort_0203.jp2
924,1297,221,33,96,Extension,publiclawsresolu1899nort_0203.jp2
1178,1297,198,33,94,Railroad,publiclawsresolu1899nort_0203.jp2
1401,1295,213,43,95,Company,publiclawsresolu1899nort_0203.jp2
1632,1297,38,33,96,of,publiclawsresolu1899nort_0203.jp2
213,1348,1457,48,-1,,publiclawsresolu1899nort_0203.jp2
213,1354,134,34,96,North,publiclawsresolu1899nort_0203.jp2
366,1353,200,39,96,"Carolina,",publiclawsresolu1899nort_0203.jp2
589,1364,45,23,96,or,publiclawsresolu1899nort_0203.jp2
649,1364,84,32,96,any,publiclawsresolu1899nort_0203.jp2
758,1354,280,34,96,consolidated,publiclawsresolu1899nort_0203.jp2
1064,1348,269,48,95,"corporation,",publiclawsresolu1899nort_0203.jp2
1354,1364,44,23,95,or,publiclawsresolu1899nort_0203.jp2
1424,1364,82,32,96,any,publiclawsresolu1899nort_0203.jp2
1523,1363,147,24,64,succes:,publiclawsresolu1899nort_0203.jp2
210,1411,1460,43,-1,,publiclawsresolu1899nort_0203.jp2
210,1421,68,24,95,sor,publiclawsresolu1899nort_0203.jp2
293,1411,43,34,95,of,publiclawsresolu1899nort_0203.jp2
353,1411,141,39,95,"either,",publiclawsresolu1899nort_0203.jp2
517,1421,95,33,95,may,publiclawsresolu1899nort_0203.jp2
629,1421,97,24,94,cover,publiclawsresolu1899nort_0203.jp2
729,1412,93,33,94,all,publiclawsresolu1899nort_0203.jp2
839,1422,45,23,80,or,publiclawsresolu1899nort_0203.jp2
901,1422,24,23,80,a,publiclawsresolu1899nort_0203.jp2
943,1412,92,42,95,part,publiclawsresolu1899nort_0203.jp2
1063,1412,42,33,95,of,publiclawsresolu1899nort_0203.jp2
1132,1411,72,34,96,the,publiclawsresolu1899nort_0203.jp2
1233,1414,195,40,96,property,publiclawsresolu1899nort_0203.jp2
1454,1411,83,34,91,and,publiclawsresolu1899nort_0203.jp2
1566,1412,104,32,91,fran-,publiclawsresolu1899nort_0203.jp2
209,1468,1461,43,-1,,publiclawsresolu1899nort_0203.jp2
209,1468,129,34,85,chises,publiclawsresolu1899nort_0203.jp2
369,1469,144,33,96,owned,publiclawsresolu1899nort_0203.jp2
545,1479,45,23,95,or,publiclawsresolu1899nort_0203.jp2
621,1469,224,33,96,thereafter,publiclawsresolu1899nort_0203.jp2
865,1470,43,32,96,to,publiclawsresolu1899nort_0203.jp2
936,1470,52,33,96,be,publiclawsresolu1899nort_0203.jp2
1020,1469,196,42,96,acquired,publiclawsresolu1899nort_0203.jp2
1233,1469,57,42,96,by,publiclawsresolu1899nort_0203.jp2
1306,1469,72,33,96,the,publiclawsresolu1899nort_0203.jp2
1411,1469,259,42,96,corporation,publiclawsresolu1899nort_0203.jp2
210,1515,1457,54,-1,,publiclawsresolu1899nort_0203.jp2
210,1526,171,42,96,making,publiclawsresolu1899nort_0203.jp2
397,1515,102,45,96,such,publiclawsresolu1899nort_0203.jp2
517,1527,220,42,96,"mortgage,",publiclawsresolu1899nort_0203.jp2
760,1527,82,32,96,and,publiclawsresolu1899nort_0203.jp2
867,1526,72,34,96,the,publiclawsresolu1899nort_0203.jp2
955,1526,222,43,96,purchaser,publiclawsresolu1899nort_0203.jp2
1209,1527,44,32,96,at,publiclawsresolu1899nort_0203.jp2
1280,1536,74,31,96,any,publiclawsresolu1899nort_0203.jp2
1352,1526,121,33,96,sale,publiclawsresolu1899nort_0203.jp2
1500,1526,45,33,93,in,publiclawsresolu1899nort_0203.jp2
1572,1526,95,33,91,fore-,publiclawsresolu1899nort_0203.jp2
210,1583,1460,43,-1,,publiclawsresolu1899nort_0203.jp2
210,1583,155,34,94,closure,publiclawsresolu1899nort_0203.jp2
382,1583,43,34,95,of,publiclawsresolu1899nort_0203.jp2
442,1593,79,33,95,any,publiclawsresolu1899nort_0203.jp2
541,1583,101,34,96,such,publiclawsresolu1899nort_0203.jp2
658,1584,212,42,96,mortgage,publiclawsresolu1899nort_0203.jp2
887,1594,45,23,96,or,publiclawsresolu1899nort_0203.jp2
960,1584,103,33,96,deed,publiclawsresolu1899nort_0203.jp2
1080,1584,41,33,96,of,publiclawsresolu1899nort_0203.jp2
